Rotational speed [rpm],Torque [Nm],Tool wear [min],Air temperature [C],Process temperature [C],is_low_quality,is_medium_quality,is_high_quality,temp_difference,normalized_torque,low_speed,medium_speed,high_speed
1407,41.9,207,25.75,36.55000000000001,1,0,0,-10.800000000000011,0.5469973890339426,0,1,0
1425,45.5,11,25.25,36.05000000000001,1,0,0,-10.800000000000011,0.5939947780678851,0,1,0
1404,44.2,62,24.65000000000004,35.55000000000001,1,0,0,-10.899999999999974,0.5770234986945171,0,1,0
1594,35.5,13,29.950000000000045,37.950000000000045,0,1,0,-8.0,0.4634464751958225,0,1,0
1583,31.9,2,23.950000000000045,35.25,1,0,0,-11.299999999999956,0.4164490861618799,0,1,0
1471,46.0,42,26.15000000000004,36.150000000000034,0,1,0,-9.999999999999996,0.6005221932114883,0,1,0
1309,55.5,71,27.25,38.25,1,0,0,-11.0,0.7245430809399478,0,1,0
1384,43.7,200,24.950000000000045,34.650000000000034,0,1,0,-9.699999999999989,0.570496083550914,0,1,0
1528,37.8,45,26.15000000000004,36.150000000000034,1,0,0,-9.999999999999996,0.4934725848563969,0,1,0
1465,40.7,13,28.950000000000045,37.55000000000001,1,0,0,-8.599999999999966,0.5313315926892951,0,1,0
1563,40.7,87,27.450000000000045,37.85000000000002,1,0,0,-10.399999999999975,0.5313315926892951,0,1,0
1349,52.1,104,25.15000000000004,35.650000000000034,0,1,0,-10.499999999999996,0.6801566579634466,0,1,0
1451,43.3,136,26.350000000000023,37.85000000000002,0,1,0,-11.5,0.5652741514360313,0,1,0
1589,36.7,118,28.350000000000023,37.35000000000002,1,0,0,-9.0,0.47911227154047,0,1,0
1281,59.8,15,26.15000000000004,37.35000000000002,1,0,0,-11.199999999999983,0.7806788511749347,0,1,0
1623,36.9,61,24.450000000000045,35.150000000000034,1,0,0,-10.699999999999989,0.4817232375979112,0,1,0
1397,42.4,113,30.850000000000023,39.85000000000002,1,0,0,-9.0,0.5535248041775457,0,1,0
1491,45.1,101,25.75,37.05000000000001,1,0,0,-11.300000000000011,0.5887728459530027,0,1,0
1507,45.5,74,27.450000000000045,38.55000000000001,1,0,0,-11.099999999999966,0.5939947780678851,0,1,0
1907,23.5,125,24.350000000000023,34.950000000000045,0,1,0,-10.600000000000025,0.3067885117493473,0,1,0
1525,36.5,71,27.55000000000001,36.450000000000045,0,1,0,-8.900000000000034,0.4765013054830287,0,1,0
1488,40.7,31,22.350000000000023,32.950000000000045,1,0,0,-10.600000000000025,0.5313315926892951,0,1,0
1569,38.4,11,31.25,40.450000000000045,1,0,0,-9.200000000000044,0.5013054830287207,0,1,0
1537,35.0,33,27.25,37.150000000000034,0,1,0,-9.900000000000034,0.4569190600522193,0,1,0
1446,45.4,86,27.55000000000001,39.150000000000034,0,0,1,-11.600000000000025,0.5926892950391646,0,1,0
1942,20.6,176,25.15000000000004,34.450000000000045,1,0,0,-9.300000000000008,0.2689295039164491,0,1,0
1375,55.4,145,25.450000000000045,36.25,1,0,0,-10.799999999999956,0.7232375979112272,0,1,0
2074,18.9,9,27.350000000000023,37.85000000000002,1,0,0,-10.5,0.2467362924281984,0,0,1
1508,47.9,25,25.25,34.85000000000002,1,0,0,-9.600000000000025,0.6253263707571802,0,1,0
1493,34.7,57,23.850000000000023,34.75,0,1,0,-10.899999999999975,0.4530026109660575,0,1,0
1424,47.7,103,24.950000000000045,34.55000000000001,0,1,0,-9.599999999999966,0.622715404699739,0,1,0
1640,31.1,211,26.65000000000004,36.150000000000034,0,1,0,-9.499999999999996,0.4060052219321149,0,1,0
1386,56.9,170,27.25,36.450000000000045,1,0,0,-9.200000000000044,0.7428198433420365,0,1,0
1458,44.0,44,25.350000000000023,35.150000000000034,1,0,0,-9.800000000000011,0.5744125326370758,0,1,0
1504,38.0,20,25.350000000000023,35.150000000000034,1,0,0,-9.800000000000011,0.4960835509138381,0,1,0
1363,52.6,190,25.75,37.450000000000045,1,0,0,-11.700000000000044,0.6866840731070497,0,1,0
1549,40.6,66,29.15000000000004,38.05000000000001,1,0,0,-8.899999999999974,0.5300261096605745,0,1,0
1827,26.1,5,25.75,35.25,0,1,0,-9.5,0.3407310704960836,0,1,0
1758,26.8,116,27.75,36.35000000000002,0,1,0,-8.600000000000023,0.3498694516971279,0,1,0
1631,31.0,100,29.450000000000045,37.05000000000001,0,1,0,-7.599999999999966,0.4046997389033943,0,1,0
1393,47.4,18,30.15000000000004,38.150000000000034,1,0,0,-7.9999999999999964,0.618798955613577,0,1,0
1692,28.4,201,26.25,36.150000000000034,0,1,0,-9.900000000000034,0.370757180156658,0,1,0
1365,59.9,205,30.65000000000004,39.85000000000002,1,0,0,-9.199999999999983,0.7819843342036554,0,1,0
1490,42.6,164,24.25,35.150000000000034,1,0,0,-10.900000000000034,0.5561357702349871,0,1,0
1326,52.4,57,27.15000000000004,36.450000000000045,1,0,0,-9.300000000000008,0.6840731070496084,0,1,0
1460,45.8,80,24.950000000000045,36.05000000000001,0,1,0,-11.099999999999966,0.597911227154047,0,1,0
1572,35.9,71,24.450000000000045,35.35000000000002,1,0,0,-10.899999999999975,0.4686684073107049,0,1,0
1610,33.4,87,28.75,37.450000000000045,1,0,0,-8.700000000000045,0.4360313315926893,0,1,0
1305,49.1,16,29.25,38.85000000000002,1,0,0,-9.600000000000025,0.6409921671018277,0,1,0
1953,20.6,25,25.65000000000004,36.55000000000001,1,0,0,-10.899999999999974,0.2689295039164491,0,1,0
1505,38.8,30,26.15000000000004,37.35000000000002,1,0,0,-11.199999999999983,0.5065274151436031,0,1,0
1328,49.8,120,30.15000000000004,39.35000000000002,0,0,1,-9.199999999999983,0.6501305483028721,0,1,0
1447,45.9,162,26.75,36.85000000000002,1,0,0,-10.100000000000025,0.5992167101827677,0,1,0
1546,35.3,190,25.75,36.450000000000045,0,0,1,-10.700000000000044,0.4608355091383811,0,1,0
1551,34.5,153,27.65000000000004,37.450000000000045,1,0,0,-9.800000000000008,0.4503916449086162,0,1,0
1512,38.5,28,25.05000000000001,35.75,0,1,0,-10.699999999999989,0.5026109660574413,0,1,0
1622,33.6,217,26.25,37.650000000000034,1,0,0,-11.400000000000034,0.4386422976501306,0,1,0
1455,44.9,107,25.65000000000004,37.05000000000001,0,0,1,-11.399999999999974,0.5861618798955613,0,1,0
1701,26.2,46,28.950000000000045,38.450000000000045,0,0,1,-9.5,0.3420365535248042,0,1,0
1881,24.3,40,23.05000000000001,34.150000000000034,1,0,0,-11.100000000000025,0.3172323759791123,0,1,0
2248,16.8,204,25.850000000000023,35.55000000000001,1,0,0,-9.699999999999989,0.2193211488250653,0,0,1
1642,29.9,100,27.450000000000045,37.35000000000002,1,0,0,-9.899999999999975,0.3903394255874673,0,1,0
1292,54.4,136,29.75,39.05000000000001,0,1,0,-9.300000000000011,0.7101827676240209,0,1,0
1445,52.4,105,27.25,38.25,0,0,1,-11.0,0.6840731070496084,0,1,0
1488,42.8,54,30.55000000000001,39.650000000000034,0,0,1,-9.100000000000025,0.5587467362924282,0,1,0
1528,37.2,228,27.25,36.05000000000001,0,1,0,-8.800000000000011,0.4856396866840732,0,1,0
1625,37.1,131,25.850000000000023,37.25,0,1,0,-11.399999999999975,0.4843342036553525,0,1,0
1525,43.7,91,28.450000000000045,38.05000000000001,1,0,0,-9.599999999999966,0.570496083550914,0,1,0
1355,50.6,37,28.25,38.05000000000001,1,0,0,-9.800000000000011,0.6605744125326372,0,1,0
1425,44.9,224,27.450000000000045,38.75,1,0,0,-11.299999999999956,0.5861618798955613,0,1,0
1675,32.1,12,28.15000000000004,38.05000000000001,1,0,0,-9.899999999999974,0.4190600522193212,0,1,0
1336,54.4,82,24.75,34.75,0,1,0,-10.0,0.7101827676240209,0,1,0
1512,39.2,184,30.55000000000001,39.25,1,0,0,-8.699999999999989,0.5117493472584858,0,1,0
1521,38.5,142,29.25,37.25,1,0,0,-8.0,0.5026109660574413,0,1,0
1521,39.3,197,28.65000000000004,37.75,1,0,0,-9.099999999999962,0.5130548302872062,0,1,0
1330,59.0,190,27.65000000000004,37.35000000000002,0,1,0,-9.699999999999983,0.7702349869451698,0,1,0
1513,40.0,51,27.25,38.55000000000001,1,0,0,-11.300000000000011,0.5221932114882507,0,1,0
1638,33.8,196,28.450000000000045,37.55000000000001,1,0,0,-9.099999999999966,0.4412532637075718,0,1,0
1432,46.2,11,24.850000000000023,35.25,1,0,0,-10.399999999999975,0.6031331592689296,0,1,0
1633,32.9,207,30.65000000000004,39.85000000000002,1,0,0,-9.199999999999983,0.4295039164490862,0,1,0
1478,42.9,183,25.05000000000001,35.25,1,0,0,-10.199999999999989,0.5600522193211489,0,1,0
1362,47.6,188,27.25,38.650000000000034,0,1,0,-11.400000000000034,0.6214099216710184,0,1,0
1504,37.5,42,28.950000000000045,37.650000000000034,0,1,0,-8.699999999999989,0.489556135770235,0,1,0
1366,47.7,206,28.850000000000023,37.450000000000045,1,0,0,-8.600000000000023,0.622715404699739,0,1,0
1416,50.9,152,27.75,37.150000000000034,0,1,0,-9.400000000000034,0.664490861618799,0,1,0
2174,17.6,37,30.450000000000045,39.55000000000001,0,1,0,-9.099999999999966,0.2297650130548303,0,0,1
1916,23.1,51,28.950000000000045,37.75,0,1,0,-8.799999999999955,0.3015665796344648,0,1,0
1537,35.4,120,26.850000000000023,38.25,0,1,0,-11.399999999999975,0.4621409921671018,0,1,0
1711,28.7,83,28.950000000000045,37.85000000000002,0,1,0,-8.899999999999977,0.3746736292428199,0,1,0
1639,29.0,95,30.75,39.950000000000045,1,0,0,-9.200000000000044,0.3785900783289817,0,1,0
1410,45.8,71,24.950000000000045,34.950000000000045,1,0,0,-10.0,0.597911227154047,0,1,0
1348,57.3,48,26.950000000000045,36.55000000000001,0,1,0,-9.599999999999966,0.7480417754569191,0,1,0
1499,44.2,134,24.15000000000004,35.650000000000034,0,0,1,-11.499999999999996,0.5770234986945171,0,1,0
1399,47.8,99,25.15000000000004,34.75,1,0,0,-9.599999999999962,0.6240208877284595,0,1,0
1336,63.6,111,28.75,37.85000000000002,0,0,1,-9.100000000000025,0.8302872062663186,0,1,0
1412,57.5,16,27.75,37.55000000000001,1,0,0,-9.800000000000011,0.7506527415143603,0,1,0
1399,41.9,221,26.55000000000001,36.150000000000034,0,1,0,-9.600000000000025,0.5469973890339426,0,1,0
1421,50.3,124,25.350000000000023,36.150000000000034,0,0,1,-10.800000000000011,0.6566579634464752,0,1,0
1645,31.9,155,26.55000000000001,35.85000000000002,0,1,0,-9.300000000000011,0.4164490861618799,0,1,0
1540,38.6,53,23.55000000000001,34.450000000000045,1,0,0,-10.900000000000034,0.503916449086162,0,1,0
1420,44.1,60,26.55000000000001,36.150000000000034,1,0,0,-9.600000000000025,0.5757180156657964,0,1,0
1304,48.7,142,23.65000000000004,34.450000000000045,1,0,0,-10.800000000000008,0.6357702349869453,0,1,0
1562,37.9,10,29.25,38.85000000000002,1,0,0,-9.600000000000025,0.4947780678851175,0,1,0
1488,48.4,134,29.350000000000023,37.25,1,0,0,-7.899999999999977,0.6318537859007833,0,1,0
1471,44.2,148,28.65000000000004,38.150000000000034,1,0,0,-9.499999999999996,0.5770234986945171,0,1,0
1480,42.4,112,24.350000000000023,34.950000000000045,0,1,0,-10.600000000000025,0.5535248041775457,0,1,0
1327,52.1,24,24.350000000000023,35.450000000000045,0,1,0,-11.100000000000025,0.6801566579634466,0,1,0
1591,32.0,79,26.850000000000023,38.35000000000002,1,0,0,-11.5,0.4177545691906005,0,1,0
1375,46.8,86,26.55000000000001,36.35000000000002,0,0,1,-9.800000000000011,0.6109660574412533,0,1,0
1447,45.9,17,27.450000000000045,37.05000000000001,1,0,0,-9.599999999999966,0.5992167101827677,0,1,0
1437,46.3,149,24.450000000000045,34.950000000000045,1,0,0,-10.5,0.6044386422976501,0,1,0
1553,34.9,18,25.350000000000023,35.650000000000034,0,1,0,-10.300000000000011,0.4556135770234987,0,1,0
1675,29.5,59,24.25,35.25,0,1,0,-11.0,0.3851174934725849,0,1,0
1651,28.1,110,22.450000000000045,32.950000000000045,0,1,0,-10.5,0.3668407310704961,0,1,0
1426,40.1,60,25.950000000000045,35.150000000000034,1,0,0,-9.199999999999989,0.5234986945169713,0,1,0
1634,29.2,149,27.65000000000004,37.650000000000034,1,0,0,-9.999999999999996,0.381201044386423,0,1,0
1696,29.7,162,27.65000000000004,37.35000000000002,0,1,0,-9.699999999999983,0.3877284595300261,0,1,0
1368,52.0,140,23.65000000000004,34.450000000000045,1,0,0,-10.800000000000008,0.6788511749347259,0,1,0
1601,35.7,9,24.15000000000004,35.05000000000001,1,0,0,-10.899999999999974,0.4660574412532637,0,1,0
1555,41.2,131,28.15000000000004,37.150000000000034,1,0,0,-8.999999999999996,0.5378590078328982,0,1,0
1496,38.8,27,26.850000000000023,36.450000000000045,1,0,0,-9.600000000000025,0.5065274151436031,0,1,0
1409,46.4,12,25.950000000000045,35.05000000000001,1,0,0,-9.099999999999966,0.6057441253263708,0,1,0
1483,38.8,23,24.25,35.150000000000034,1,0,0,-10.900000000000034,0.5065274151436031,0,1,0
1384,45.1,159,27.25,36.55000000000001,1,0,0,-9.300000000000011,0.5887728459530027,0,1,0
1767,27.0,127,24.950000000000045,34.55000000000001,1,0,0,-9.599999999999966,0.3524804177545692,0,1,0
1910,19.7,13,27.55000000000001,38.55000000000001,1,0,0,-11.0,0.2571801566579634,0,1,0
2243,15.7,36,24.65000000000004,36.150000000000034,0,1,0,-11.499999999999996,0.2049608355091383,0,0,1
1541,45.9,64,30.850000000000023,39.85000000000002,1,0,0,-9.0,0.5992167101827677,0,1,0
1298,57.2,10,25.850000000000023,37.05000000000001,0,1,0,-11.199999999999989,0.7467362924281985,0,1,0
1668,30.1,18,28.15000000000004,38.05000000000001,1,0,0,-9.899999999999974,0.3929503916449086,0,1,0
1668,34.4,137,30.75,39.950000000000045,0,1,0,-9.200000000000044,0.4490861618798956,0,1,0
1378,54.3,165,29.25,37.150000000000034,0,1,0,-7.900000000000034,0.7088772845953003,0,1,0
1418,44.1,118,30.450000000000045,39.55000000000001,1,0,0,-9.099999999999966,0.5757180156657964,0,1,0
1881,20.9,23,28.65000000000004,37.75,0,1,0,-9.099999999999962,0.2728459530026109,0,1,0
1465,42.9,209,27.75,36.75,0,1,0,-9.0,0.5600522193211489,0,1,0
1434,44.9,15,28.850000000000023,38.05000000000001,1,0,0,-9.199999999999989,0.5861618798955613,0,1,0
1403,48.4,70,23.25,34.25,1,0,0,-11.0,0.6318537859007833,0,1,0
1569,35.2,199,25.05000000000001,35.950000000000045,1,0,0,-10.900000000000034,0.4595300261096606,0,1,0
1340,59.4,60,29.350000000000023,38.75,0,1,0,-9.399999999999975,0.7754569190600522,0,1,0
1583,38.2,150,23.950000000000045,35.25,0,1,0,-11.299999999999956,0.4986945169712794,0,1,0
1500,40.2,30,25.850000000000023,35.55000000000001,0,1,0,-9.699999999999989,0.524804177545692,0,1,0
1504,46.4,129,27.75,37.450000000000045,1,0,0,-9.700000000000044,0.6057441253263708,0,1,0
1509,35.0,205,31.25,40.55000000000001,1,0,0,-9.300000000000011,0.4569190600522193,0,1,0
1497,43.8,147,25.65000000000004,35.85000000000002,0,0,1,-10.199999999999983,0.5718015665796344,0,1,0
1351,56.6,126,23.950000000000045,35.05000000000001,1,0,0,-11.099999999999966,0.7389033942558747,0,1,0
1483,44.8,92,25.350000000000023,36.35000000000002,0,1,0,-11.0,0.5848563968668408,0,1,0
1471,47.0,214,25.25,35.05000000000001,1,0,0,-9.800000000000011,0.6135770234986946,0,1,0
1525,40.7,105,27.15000000000004,38.150000000000034,1,0,0,-10.999999999999996,0.5313315926892951,0,1,0
1448,43.3,199,25.05000000000001,35.150000000000034,0,1,0,-10.100000000000025,0.5652741514360313,0,1,0
1453,41.5,204,24.950000000000045,35.150000000000034,0,1,0,-10.199999999999989,0.54177545691906,0,1,0
1359,51.4,21,25.15000000000004,36.05000000000001,0,1,0,-10.899999999999974,0.6710182767624021,0,1,0
2051,19.0,184,25.350000000000023,35.950000000000045,0,0,1,-10.600000000000025,0.248041775456919,0,0,1
1836,21.8,12,27.75,38.35000000000002,0,1,0,-10.600000000000025,0.2845953002610966,0,1,0
1454,39.4,17,28.350000000000023,37.55000000000001,0,1,0,-9.199999999999989,0.5143603133159269,0,1,0
1573,31.2,2,27.75,37.55000000000001,1,0,0,-9.800000000000011,0.4073107049608355,0,1,0
1500,39.0,174,27.05000000000001,38.450000000000045,1,0,0,-11.400000000000034,0.5091383812010444,0,1,0
1559,37.6,209,29.350000000000023,38.25,1,0,0,-8.899999999999977,0.4908616187989557,0,1,0
1430,40.9,162,25.15000000000004,35.950000000000045,0,0,1,-10.800000000000008,0.5339425587467364,0,1,0
1510,47.8,27,28.55000000000001,37.85000000000002,0,1,0,-9.300000000000011,0.6240208877284595,0,1,0
1875,23.9,155,27.25,36.25,0,1,0,-9.0,0.3120104438642297,0,1,0
1504,36.3,45,24.15000000000004,35.150000000000034,1,0,0,-10.999999999999996,0.4738903394255874,0,1,0
1640,29.2,195,25.75,37.35000000000002,1,0,0,-11.600000000000025,0.381201044386423,0,1,0
1690,30.6,148,26.55000000000001,37.950000000000045,1,0,0,-11.400000000000034,0.3994778067885118,0,1,0
1773,27.1,30,29.450000000000045,38.55000000000001,1,0,0,-9.099999999999966,0.3537859007832898,0,1,0
1688,32.0,202,25.05000000000001,35.150000000000034,1,0,0,-10.100000000000025,0.4177545691906005,0,1,0
1556,35.8,36,27.05000000000001,36.450000000000045,0,1,0,-9.400000000000034,0.4673629242819843,0,1,0
1502,39.4,126,23.850000000000023,34.55000000000001,1,0,0,-10.699999999999989,0.5143603133159269,0,1,0
1332,44.4,100,25.05000000000001,35.75,1,0,0,-10.699999999999989,0.5796344647519582,0,1,0
1658,31.4,89,29.05000000000001,38.450000000000045,1,0,0,-9.400000000000034,0.4099216710182767,0,1,0
1507,37.5,55,29.15000000000004,38.35000000000002,1,0,0,-9.199999999999983,0.489556135770235,0,1,0
1341,47.0,210,30.25,38.650000000000034,0,1,0,-8.400000000000034,0.6135770234986946,0,1,0
1679,30.4,117,22.75,33.450000000000045,1,0,0,-10.700000000000044,0.3968668407310705,0,1,0
1615,32.6,184,23.950000000000045,35.25,0,1,0,-11.299999999999956,0.4255874673629243,0,1,0
1685,31.1,27,27.55000000000001,36.35000000000002,1,0,0,-8.800000000000011,0.4060052219321149,0,1,0
1674,28.2,14,26.05000000000001,35.05000000000001,0,1,0,-9.0,0.3681462140992167,0,1,0
1666,34.9,37,28.05000000000001,36.950000000000045,0,1,0,-8.900000000000034,0.4556135770234987,0,1,0
1606,33.5,135,26.850000000000023,37.35000000000002,1,0,0,-10.5,0.4373368146214099,0,1,0
1316,56.5,120,27.75,37.85000000000002,1,0,0,-10.100000000000025,0.7375979112271541,0,1,0
1399,49.7,207,26.350000000000023,35.85000000000002,0,1,0,-9.5,0.6488250652741515,0,1,0
1444,53.1,83,25.05000000000001,35.75,1,0,0,-10.699999999999989,0.6932114882506528,0,1,0
1553,38.9,0,28.450000000000045,37.450000000000045,0,1,0,-9.0,0.5078328981723238,0,1,0
1629,34.3,191,24.850000000000023,35.55000000000001,1,0,0,-10.699999999999989,0.4477806788511749,0,1,0
1463,43.0,189,29.350000000000023,37.35000000000002,1,0,0,-8.0,0.5613577023498695,0,1,0
1416,48.5,110,27.350000000000023,36.650000000000034,0,1,0,-9.300000000000011,0.6331592689295039,0,1,0
1589,39.0,122,29.450000000000045,37.85000000000002,0,1,0,-8.399999999999977,0.5091383812010444,0,1,0
1443,53.4,21,25.65000000000004,35.05000000000001,1,0,0,-9.399999999999974,0.6971279373368147,0,1,0
1614,30.7,106,24.850000000000023,35.55000000000001,0,1,0,-10.699999999999989,0.4007832898172324,0,1,0
2012,21.1,115,30.850000000000023,39.85000000000002,1,0,0,-9.0,0.2754569190600522,0,0,1
2370,14.7,198,29.350000000000023,38.650000000000034,0,0,1,-9.300000000000011,0.1919060052219321,0,0,1
1517,34.2,66,24.450000000000045,35.25,1,0,0,-10.799999999999956,0.4464751958224544,0,1,0
1496,47.4,48,30.55000000000001,39.950000000000045,1,0,0,-9.400000000000034,0.618798955613577,0,1,0
1427,43.3,180,27.65000000000004,38.650000000000034,1,0,0,-10.999999999999996,0.5652741514360313,0,1,0
1362,49.6,158,24.950000000000045,35.55000000000001,0,1,0,-10.599999999999966,0.6475195822454308,0,1,0
1444,48.2,24,26.25,36.05000000000001,1,0,0,-9.800000000000011,0.6292428198433421,0,1,0
1433,44.2,17,29.55000000000001,39.25,1,0,0,-9.699999999999989,0.5770234986945171,0,1,0
1301,66.3,42,25.350000000000023,35.05000000000001,1,0,0,-9.699999999999989,0.8655352480417755,0,1,0
1805,25.6,103,24.05000000000001,35.150000000000034,1,0,0,-11.100000000000025,0.3342036553524805,0,1,0
1419,47.7,20,28.75,37.75,0,1,0,-9.0,0.622715404699739,0,1,0
1379,43.1,65,25.05000000000001,35.25,1,0,0,-10.199999999999989,0.5626631853785902,0,1,0
1467,45.4,36,27.850000000000023,38.05000000000001,1,0,0,-10.199999999999989,0.5926892950391646,0,1,0
1686,30.9,106,28.950000000000045,38.25,1,0,0,-9.299999999999956,0.4033942558746736,0,1,0
1380,48.7,160,28.350000000000023,37.35000000000002,1,0,0,-9.0,0.6357702349869453,0,1,0
1380,52.6,59,26.950000000000045,36.950000000000045,1,0,0,-10.0,0.6866840731070497,0,1,0
1583,35.7,116,25.65000000000004,37.05000000000001,0,1,0,-11.399999999999974,0.4660574412532637,0,1,0
1560,37.7,107,27.15000000000004,38.450000000000045,1,0,0,-11.300000000000008,0.4921671018276763,0,1,0
1573,34.5,205,24.25,35.25,1,0,0,-11.0,0.4503916449086162,0,1,0
1586,41.1,129,30.950000000000045,40.05000000000001,0,1,0,-9.099999999999966,0.5365535248041776,0,1,0
1525,38.0,209,30.65000000000004,39.35000000000002,0,0,1,-8.699999999999985,0.4960835509138381,0,1,0
1535,35.4,148,28.450000000000045,37.650000000000034,1,0,0,-9.199999999999989,0.4621409921671018,0,1,0
1318,55.0,194,28.55000000000001,37.55000000000001,1,0,0,-9.0,0.7180156657963447,0,1,0
1468,44.7,179,27.15000000000004,36.450000000000045,1,0,0,-9.300000000000008,0.5835509138381202,0,1,0
1711,28.9,197,26.05000000000001,35.25,1,0,0,-9.199999999999989,0.3772845953002611,0,1,0
1664,29.7,89,25.850000000000023,36.950000000000045,1,0,0,-11.100000000000025,0.3877284595300261,0,1,0
1454,52.4,90,26.950000000000045,38.35000000000002,1,0,0,-11.399999999999975,0.6840731070496084,0,1,0
1331,63.0,13,24.950000000000045,35.150000000000034,1,0,0,-10.199999999999989,0.8224543080939949,0,1,0
1475,42.4,24,24.450000000000045,35.35000000000002,1,0,0,-10.899999999999975,0.5535248041775457,0,1,0
1609,35.0,103,25.25,35.450000000000045,1,0,0,-10.200000000000044,0.4569190600522193,0,1,0
1455,42.7,183,26.25,35.450000000000045,0,1,0,-9.200000000000044,0.5574412532637076,0,1,0
1409,51.8,16,30.15000000000004,38.150000000000034,1,0,0,-7.9999999999999964,0.6762402088772846,0,1,0
1520,41.4,10,25.15000000000004,34.55000000000001,0,1,0,-9.399999999999974,0.5404699738903395,0,1,0
1604,40.5,68,29.05000000000001,37.75,1,0,0,-8.699999999999989,0.5287206266318538,0,1,0
1524,40.4,124,28.350000000000023,37.75,0,0,1,-9.399999999999975,0.5274151436031331,0,1,0
1559,44.2,23,25.25,36.85000000000002,1,0,0,-11.600000000000025,0.5770234986945171,0,1,0
1475,54.2,53,26.950000000000045,37.05000000000001,1,0,0,-10.099999999999966,0.7075718015665797,0,1,0
1230,59.6,162,25.05000000000001,35.150000000000034,1,0,0,-10.100000000000025,0.7780678851174936,0,1,0
1561,37.3,70,25.850000000000023,36.25,0,1,0,-10.399999999999975,0.4869451697127937,0,1,0
1555,43.3,212,28.25,37.450000000000045,1,0,0,-9.200000000000044,0.5652741514360313,0,1,0
1392,43.9,0,23.75,34.650000000000034,0,1,0,-10.900000000000034,0.5731070496083551,0,1,0
1414,44.8,71,30.25,38.35000000000002,1,0,0,-8.100000000000023,0.5848563968668408,0,1,0
1625,38.0,46,26.950000000000045,36.450000000000045,0,1,0,-9.5,0.4960835509138381,0,1,0
1489,45.3,180,27.25,38.05000000000001,0,0,1,-10.800000000000011,0.5913838120104439,0,1,0
1675,30.7,92,28.25,37.55000000000001,1,0,0,-9.300000000000011,0.4007832898172324,0,1,0
1659,29.9,73,28.55000000000001,37.55000000000001,0,1,0,-9.0,0.3903394255874673,0,1,0
1369,54.8,145,24.350000000000023,35.25,0,1,0,-10.899999999999975,0.7154046997389034,0,1,0
1705,29.4,190,27.15000000000004,36.25,1,0,0,-9.099999999999962,0.3838120104438642,0,1,0
1491,38.5,166,25.950000000000045,35.450000000000045,0,1,0,-9.5,0.5026109660574413,0,1,0
1477,48.5,138,25.65000000000004,36.55000000000001,0,1,0,-10.899999999999974,0.6331592689295039,0,1,0
1489,38.4,109,27.65000000000004,36.25,1,0,0,-8.599999999999962,0.5013054830287207,0,1,0
1425,44.7,76,28.850000000000023,37.35000000000002,0,1,0,-8.5,0.5835509138381202,0,1,0
1654,31.1,158,25.75,37.05000000000001,1,0,0,-11.300000000000011,0.4060052219321149,0,1,0
1487,45.4,64,24.450000000000045,35.85000000000002,1,0,0,-11.399999999999975,0.5926892950391646,0,1,0
1580,33.9,70,25.450000000000045,36.35000000000002,0,1,0,-10.899999999999975,0.4425587467362924,0,1,0
1455,40.3,145,29.15000000000004,37.950000000000045,0,0,1,-8.800000000000008,0.5261096605744126,0,1,0
1435,43.6,203,27.25,36.650000000000034,0,1,0,-9.400000000000034,0.5691906005221933,0,1,0
1422,42.1,148,23.950000000000045,35.25,1,0,0,-11.299999999999956,0.5496083550913838,0,1,0
1540,37.8,7,25.25,34.85000000000002,1,0,0,-9.600000000000025,0.4934725848563969,0,1,0
1750,26.6,67,24.850000000000023,34.75,0,1,0,-9.899999999999975,0.3472584856396867,0,1,0
1564,40.0,172,26.65000000000004,38.05000000000001,1,0,0,-11.399999999999974,0.5221932114882507,0,1,0
1454,50.3,175,27.350000000000023,38.55000000000001,0,0,1,-11.199999999999989,0.6566579634464752,0,1,0
1471,45.2,48,27.15000000000004,37.05000000000001,1,0,0,-9.899999999999974,0.5900783289817233,0,1,0
1578,35.4,34,27.55000000000001,36.35000000000002,1,0,0,-8.800000000000011,0.4621409921671018,0,1,0
1626,31.6,62,29.05000000000001,38.25,0,1,0,-9.199999999999989,0.4125326370757181,0,1,0
1297,62.5,109,29.15000000000004,38.05000000000001,1,0,0,-8.899999999999974,0.8159268929503917,0,1,0
1371,54.6,112,30.450000000000045,39.05000000000001,0,0,1,-8.599999999999966,0.7127937336814623,0,1,0
1727,26.5,43,28.25,38.05000000000001,0,1,0,-9.800000000000011,0.345953002610966,0,1,0
1663,28.2,67,25.65000000000004,36.650000000000034,1,0,0,-10.999999999999996,0.3681462140992167,0,1,0
1340,55.7,204,28.75,37.35000000000002,1,0,0,-8.600000000000023,0.7271540469973892,0,1,0
1772,27.3,69,27.55000000000001,37.650000000000034,1,0,0,-10.100000000000025,0.3563968668407311,0,1,0
1653,29.7,137,23.75,34.650000000000034,1,0,0,-10.900000000000034,0.3877284595300261,0,1,0
1925,21.9,9,26.850000000000023,36.35000000000002,1,0,0,-9.5,0.2859007832898172,0,1,0
1445,43.5,224,26.05000000000001,35.25,1,0,0,-9.199999999999989,0.5678851174934726,0,1,0
1708,31.2,57,27.350000000000023,38.35000000000002,1,0,0,-11.0,0.4073107049608355,0,1,0
1462,44.3,37,22.55000000000001,33.150000000000034,0,1,0,-10.600000000000025,0.5783289817232377,0,1,0
1658,30.4,170,27.350000000000023,38.450000000000045,0,1,0,-11.100000000000025,0.3968668407310705,0,1,0
